parent_experiment_id,model_key,task,text_source,subset_name,n,unstable_small_n,primary_metric,observed_primary_score,all_articles_primary_score,observed_minus_all,n_predicted_ok,n_parse_error,coverage,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,exact_match_accuracy,micro_precision,micro_recall,micro_f1,jaccard,hamming_loss,majority_accuracy,majority_balanced_accuracy,majority_macro_f1,delta_vs_majority_balanced_accuracy,majority_labelset_exact_match_accuracy,empty_set_exact_match_accuracy
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,evidence_sentences_count_ge_1_and_spatial_250m_ge_0.8,437,False,balanced_accuracy,0.3062493972330038,0.24263359589774267,0.06361580133526115,437,0,1.0,0.3318077803203661,0.3062493972330038,0.2902346351230144,0.3062493972330038,0.25443689005449793,0.39748713565433635,,,,,,,0.6247139588100686,0.1111111111111111,0.08544600938967135,0.1951382861218927,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,quality_high_or_very_high,662,False,balanced_accuracy,0.298622823861692,0.24263359589774267,0.05598922796394931,662,0,1.0,0.3187311178247734,0.298622823861692,0.2949662997615493,0.298622823861692,0.2709230683861681,0.36043254696545934,,,,,,,0.4788519637462236,0.1111111111111111,0.07195551015775735,0.18751171275058087,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,quality_very_high,367,False,balanced_accuracy,0.3248542916453364,0.24263359589774267,0.08222069574759375,367,0,1.0,0.38419618528610355,0.3248542916453364,0.2872718990439874,0.3248542916453364,0.2818375717805214,0.40472675949064457,,,,,,,0.4250681198910082,0.1111111111111111,0.06628425748884641,0.2137431805342253,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,quality_high_or_very_high_and_spatial_250m_ge_0.8,388,False,balanced_accuracy,0.2988931009133029,0.24263359589774267,0.056259505015560235,388,0,1.0,0.3582474226804124,0.2988931009133029,0.2806284828886445,0.2988931009133029,0.2514014751893336,0.42430364005972554,,,,,,,0.6237113402061856,0.1111111111111111,0.0853615520282187,0.1877819898021918,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,recommended_use_training,195,False,balanced_accuracy,0.2636480574822068,0.24263359589774267,0.021014461584464156,195,0,1.0,0.2717948717948718,0.2636480574822068,0.2647058823529412,0.2636480574822068,0.21561998754981207,0.33881575015178256,,,,,,,0.6615384615384615,0.1111111111111111,0.08847736625514403,0.15253694637109572,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,recommended_use_evaluation_only,126,False,balanced_accuracy,0.3484126984126984,0.24263359589774267,0.10577910251495573,126,0,1.0,0.6190476190476191,0.3484126984126984,0.3018534649632211,0.3484126984126984,0.303374275391376,0.6561900376791276,,,,,,,0.4603174603174603,0.1111111111111111,0.07004830917874397,0.2373015873015873,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,recommended_use_exclude,451,False,balanced_accuracy,0.13172607531965927,0.24263359589774267,-0.1109075205780834,451,0,1.0,0.13968957871396895,0.13172607531965927,0.14689549926355705,0.13172607531965927,0.1281371580337921,0.1359322586626297,,,,,,,0.29046563192904656,0.1111111111111111,0.050019091256204656,0.020614964208548164,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_agriculture_or_vineyard,34,False,balanced_accuracy,0.14814814814814814,0.24263359589774267,-0.09448544774959453,34,0,1.0,0.9117647058823529,0.14814814814814814,0.21863799283154123,0.14814814814814814,0.16484517304189436,0.9120057859209257,,,,,,,0.8823529411764706,0.1111111111111111,0.10416666666666667,0.037037037037037035,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_natural_landscape,115,False,balanced_accuracy,0.15705467372134038,0.24263359589774267,-0.08557892217640228,115,0,1.0,0.3130434782608696,0.15705467372134038,0.3093806279852791,0.15705467372134038,0.17975060676419977,0.3795827562988641,,,,,,,0.5478260869565217,0.1111111111111111,0.07865168539325842,0.04594356261022928,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_water_feature,36,False,balanced_accuracy,0.1111111111111111,0.24263359589774267,-0.13152248478663156,36,0,1.0,0.3055555555555556,0.1111111111111111,0.03395061728395062,0.1111111111111111,0.05200945626477541,0.14302600472813237,,,,,,,0.5,0.1111111111111111,0.07407407407407407,0.0,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_settlement_or_administrative,284,False,balanced_accuracy,0.10448466626383689,0.24263359589774267,-0.1381489296339058,284,0,1.0,0.1936619718309859,0.10448466626383689,0.13037784008798503,0.10448466626383689,0.10482334920319418,0.18386884365225342,,,,,,,0.28169014084507044,0.1111111111111111,0.04884004884004884,-0.006626444847274218,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_built_or_cultural_site,94,False,balanced_accuracy,0.04428104575163399,0.24263359589774267,-0.19835255014610867,94,0,1.0,0.07446808510638298,0.04428104575163399,0.10533910533910534,0.04428104575163399,0.04351851851851851,0.11445035460992907,,,,,,,0.723404255319149,0.1111111111111111,0.09327846364883402,-0.06683006535947711,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_other_or_unclear,672,False,balanced_accuracy,0.2177447799194032,0.24263359589774267,-0.024888815978339474,672,0,1.0,0.21726190476190477,0.2177447799194032,0.2883034688540556,0.2177447799194032,0.21705527543717582,0.2638250538475556,,,,,,,0.39732142857142855,0.1111111111111111,0.06318778842740504,0.10663366880829209,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_high_prior,185,False,balanced_accuracy,0.30755381599223625,0.24263359589774267,0.06492022009449358,185,0,1.0,0.42162162162162165,0.30755381599223625,0.3950067302780481,0.30755381599223625,0.27951224100440225,0.44921273497141356,,,,,,,0.44324324324324327,0.1111111111111111,0.06824802330420307,0.19644270488112514,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_high_prior_and_relevance_medium_high,159,False,balanced_accuracy,0.311036220043573,0.24263359589774267,0.06840262414583034,159,0,1.0,0.4591194968553459,0.311036220043573,0.3910623853713285,0.311036220043573,0.2767444273144227,0.4688441141168085,,,,,,,0.4025157232704403,0.1111111111111111,0.0637767812655705,0.1999251089324619,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,other_or_unclear_and_relevance_medium_high,263,False,balanced_accuracy,0.2857358642962358,0.24263359589774267,0.043102268398493154,263,0,1.0,0.3726235741444867,0.2857358642962358,0.3017797017797018,0.2857358642962358,0.26794597810334964,0.4271697269727456,,,,,,,0.5171102661596958,0.1111111111111111,0.075744917850181,0.17462475318512471,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,article_type_high_prior_and_relevance_medium_high_and_spatial_250m_ge_0.8,90,False,balanced_accuracy,0.29649064356710536,0.24263359589774267,0.053857047669362695,90,0,1.0,0.5666666666666667,0.29649064356710536,0.28832772166105497,0.29649064356710536,0.2508037056059655,0.6071848427780632,,,,,,,0.5111111111111111,0.1111111111111111,0.07516339869281047,0.18537953245599426,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place,other_or_unclear_and_relevance_medium_high_and_spatial_250m_ge_0.8,164,False,balanced_accuracy,0.2779541446208113,0.24263359589774267,0.03532054872306864,164,0,1.0,0.4268292682926829,0.2779541446208113,0.29805068226120857,0.2779541446208113,0.25405487758428935,0.5109675833492189,,,,,,,0.6585365853658537,0.1111111111111111,0.08823529411764705,0.1668430335097002,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,all,1251,False,balanced_accuracy,0.05831025383965042,0.05831025383965042,0.0,1251,0,1.0,0.09672262190247802,0.05831025383965042,0.09545239684789437,0.05831025383965042,0.06779130724203172,0.12403048352722917,,,,,,,0.37889688249400477,0.1111111111111111,0.061062801932367156,-0.05280085727146069,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,point_label_share_250m_ge_0.8,646,False,balanced_accuracy,0.06930930523523117,0.05831025383965042,0.010999051395580751,646,0,1.0,0.10371517027863777,0.06930930523523117,0.11446893069336721,0.06930930523523117,0.07195565835874984,0.14286943916591024,,,,,,,0.5015479876160991,0.1111111111111111,0.07422680412371134,-0.041801805875879935,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,point_label_share_500m_ge_0.8,419,False,balanced_accuracy,0.044848599665308964,0.05831025383965042,-0.013461654174341454,419,0,1.0,0.11694510739856802,0.044848599665308964,0.12333873887811464,0.044848599665308964,0.056019355047056386,0.18237763284740718,,,,,,,0.6587112171837709,0.1111111111111111,0.08824940047961631,-0.06626251144580214,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,point_label_share_250m_ge_0.9,518,False,balanced_accuracy,0.06912476935075805,0.05831025383965042,0.010814515511107632,518,0,1.0,0.10810810810810811,0.06912476935075805,0.12577673272117718,0.06912476935075805,0.07356330465063116,0.15364683606119114,,,,,,,0.5694980694980695,0.1111111111111111,0.08063413967473008,-0.041986341760353055,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,dominant_matches_point_label_250m,1082,False,balanced_accuracy,0.060584786839257165,0.05831025383965042,0.0022745329996067473,1082,0,1.0,0.0988909426987061,0.060584786839257165,0.09826933052970176,0.060584786839257165,0.06902847679551187,0.12777102079114933,,,,,,,0.40942698706099817,0.1111111111111111,0.06455373406193078,-0.05052632427185394,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,dominant_matches_point_label_500m,968,False,balanced_accuracy,0.0637775953245284,0.05831025383965042,0.005467341484877979,968,0,1.0,0.09607438016528926,0.0637775953245284,0.1038579640704174,0.0637775953245284,0.0675429729423308,0.128685521388261,,,,,,,0.4524793388429752,0.1111111111111111,0.06922712185870081,-0.04733351578658271,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,relevance_medium_high,576,False,balanced_accuracy,0.05527082506427905,0.05831025383965042,-0.003039428775371368,576,0,1.0,0.10243055555555555,0.05527082506427905,0.09716371412305164,0.05527082506427905,0.06287875926703308,0.13730079539759701,,,,,,,0.4392361111111111,0.1111111111111111,0.06781932716793995,-0.055840286046832055,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,relevance_high,296,False,balanced_accuracy,0.055097387952186966,0.05831025383965042,-0.003212865887463452,296,0,1.0,0.09121621621621621,0.055097387952186966,0.0912409538595497,0.055097387952186966,0.06123031852487707,0.11676197018575012,,,,,,,0.30743243243243246,0.1111111111111111,0.05225380419178868,-0.05601372315892414,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,evidence_sentences_count_ge_1,808,False,balanced_accuracy,0.061646861479301145,0.05831025383965042,0.0033366076396507266,808,0,1.0,0.10272277227722772,0.061646861479301145,0.10547725102896169,0.061646861479301145,0.0694407099718724,0.1360870920818543,,,,,,,0.46163366336633666,0.1111111111111111,0.07018534198889831,-0.04946424963180996,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,evidence_sentences_count_ge_2,780,False,balanced_accuracy,0.05904752860598192,0.05831025383965042,0.0007372747663315013,780,0,1.0,0.1,0.05904752860598192,0.10314408526860389,0.05904752860598192,0.06681599959606517,0.1332980252858848,,,,,,,0.46153846153846156,0.1111111111111111,0.07017543859649122,-0.052063582505129186,,
article_text_classification_e2e_with_shuffled_control_v1,qwen,corine_level2,summary_no_place_shuffled,uncertainty_low,653,False,balanced_accuracy,0.0526364938493393,0.05831025383965042,-0.005673759990311118,653,0,1.0,0.09647779479326186,0.0526364938493393,0.0927506421814231,0.0526364938493393,0.06011881773980268,0.12963523095004875,,,,,,,0.450229709035222,0.1111111111111111,0.06898979232664554,-0.058474617261771805,,
