parent_experiment_id,model_key,task,text_source,subset_name,control_type,status,n,unstable_small_n,primary_metric,observed_score,random_mean,random_std,random_min,random_max,random_p02_5,random_p50,random_p97_5,observed_minus_random_mean,observed_percentile,empirical_p_greater_equal,n_draws_requested,n_draws_successful
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,point_label_share_500m_ge_0.8,random_same_n,ok,124,False,jaccard,0.11559139784946237,0.08209811827956989,0.01813442728107132,0.03225806451612903,0.13978494623655913,0.04838709677419355,0.08198924731182795,0.11962365591397849,0.03349327956989248,96.7,0.03896103896103896,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,point_label_share_250m_ge_0.9,random_same_n,ok,140,False,jaccard,0.11666666666666668,0.08283333333333333,0.01604201894656923,0.029761904761904757,0.13809523809523808,0.05235119047619048,0.08333333333333333,0.11428571428571428,0.033833333333333354,99.1,0.016983016983016984,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,dominant_matches_point_label_250m,random_same_n,ok,251,False,jaccard,0.08632138114209828,0.08222509960159362,0.005228696374704701,0.0650730411686587,0.09030544488711821,0.07038512616201859,0.08233731739707835,0.09030544488711818,0.004096281540504662,85.7,0.34265734265734266,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,dominant_matches_point_label_500m,random_same_n,ok,218,False,jaccard,0.09021406727828747,0.08179510703363914,0.008165404478567449,0.05198776758409785,0.10168195718654435,0.06498470948012232,0.08218654434250766,0.09709480122324157,0.008418960244648332,88.9,0.17682317682317683,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,relevance_medium_high,random_same_n,ok,153,False,jaccard,0.10893246187363835,0.08248257080610022,0.01429748579693093,0.03812636165577342,0.12309368191721135,0.053376906318082784,0.08278867102396514,0.11002178649237472,0.02644989106753813,97.1,0.03996003996003996,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,relevance_high,random_same_n,ok,63,False,jaccard,0.10317460317460317,0.08232275132275131,0.029501574661929212,0.005291005291005291,0.1798941798941799,0.028968253968253973,0.07936507936507936,0.14285714285714285,0.020851851851851858,78.9,0.23976023976023977,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,evidence_sentences_count_ge_1,random_same_n,ok,209,False,jaccard,0.08931419457735247,0.08266507177033493,0.008976013501420473,0.044657097288676235,0.10685805422647528,0.06379585326953748,0.08293460925039872,0.0988835725677831,0.0066491228070175434,80.80000000000001,0.2807192807192807,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,evidence_sentences_count_ge_2,random_same_n,ok,204,False,jaccard,0.09150326797385622,0.08228676470588235,0.009486066007842188,0.03839869281045752,0.11111111111111112,0.06372549019607843,0.08251633986928104,0.09971405228758166,0.009216503267973866,85.8,0.1888111888111888,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,uncertainty_low,random_same_n,ok,166,False,jaccard,0.09738955823293173,0.0825,0.012931910092493858,0.04718875502008032,0.12449799196787147,0.05522088353413655,0.08232931726907632,0.10845883534136544,0.014889558232931727,89.0,0.12887112887112886,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,uncertainty_low_medium,random_same_n,ok,208,False,jaccard,0.08974358974358974,0.08244310897435897,0.009280170423579983,0.05128205128205128,0.10737179487179487,0.06330128205128205,0.0825320512820513,0.09935897435897435,0.007300480769230774,79.3,0.2647352647352647,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,92,False,jaccard,0.15579710144927536,0.08249456521739129,0.02322875162810451,0.010869565217391304,0.161231884057971,0.041666666666666664,0.08152173913043478,0.13043478260869565,0.07330253623188407,99.9,0.001998001998001998,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,relevance_high_and_spatial_250m_ge_0.8,random_same_n,ok,32,False,jaccard,0.203125,0.082984375,0.045153129397651294,0.0,0.22395833333333331,0.0,0.078125,0.17200520833333321,0.120140625,99.6,0.007992007992007992,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,evidence_sentences_count_ge_1_and_spatial_250m_ge_0.8,random_same_n,ok,123,False,jaccard,0.11653116531165313,0.08185772357723577,0.017856594517808952,0.024390243902439025,0.13279132791327913,0.047425474254742556,0.08130081300813008,0.11656504065040647,0.03467344173441736,97.5,0.027972027972027972,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,quality_high_or_very_high,random_same_n,ok,174,False,jaccard,0.09578544061302682,0.08220785440613027,0.012490229553035356,0.045019157088122604,0.11685823754789271,0.056513409961685815,0.08237547892720307,0.10536398467432949,0.013577586206896558,86.8,0.15784215784215785,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,quality_very_high,random_same_n,ok,104,False,jaccard,0.09455128205128203,0.08324198717948716,0.021090970501974404,0.017628205128205128,0.15384615384615385,0.041666666666666664,0.08493589743589743,0.12339743589743589,0.01130929487179487,71.6,0.31868131868131866,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,quality_high_or_very_high_and_spatial_250m_ge_0.8,random_same_n,ok,110,False,jaccard,0.1303030303030303,0.08108181818181817,0.019157400083556028,0.012121212121212121,0.1409090909090909,0.045454545454545456,0.0803030303030303,0.11821969696969693,0.04922121212121214,99.8,0.004995004995004995,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,recommended_use_training,random_same_n,ok,67,False,jaccard,0.13184079601990048,0.08260696517412935,0.028497382153180602,0.004975124378109453,0.19402985074626866,0.029850746268656716,0.08208955223880597,0.1417910447761194,0.049233830845771126,95.1,0.059940059940059943,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,recommended_use_evaluation_only,random_same_n,ok,25,True,jaccard,0.22,0.08228666666666666,0.04858868226700992,0.0,0.29333333333333333,0.0,0.08,0.18,0.13771333333333335,99.7,0.006993006993006993,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,recommended_use_exclude,random_same_n,ok,69,False,jaccard,0.057971014492753624,0.08310628019323671,0.028449263057380176,0.014492753623188406,0.16425120772946858,0.028985507246376812,0.07971014492753623,0.1400966183574879,-0.025135265700483085,22.7,0.8271728271728271,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_agriculture_or_vineyard,random_same_n,skipped_below_min_subset_size,2,True,jaccard,0.5,,,,,,,,,,,1000,0
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_natural_landscape,random_same_n,ok,37,False,jaccard,0.0,0.08005405405405407,0.040535539231044686,0.0,0.26126126126126126,0.009009009009009009,0.08108108108108109,0.17117117117117117,-0.08005405405405407,2.1,1.0,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_water_feature,random_same_n,ok,12,True,jaccard,0.16666666666666666,0.08583333333333333,0.0788218611964291,0.0,0.375,0.0,0.08333333333333333,0.25,0.08083333333333333,90.3,0.24975024975024976,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_settlement_or_administrative,random_same_n,ok,34,False,jaccard,0.08823529411764706,0.08454411764705883,0.043802795628182116,0.0,0.2156862745098039,0.0,0.08823529411764706,0.17647058823529413,0.0036911764705882394,61.5,0.5244755244755245,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_built_or_cultural_site,random_same_n,ok,44,False,jaccard,0.053030303030303025,0.08046212121212121,0.03704952803408175,0.0,0.20454545454545456,0.022727272727272728,0.07575757575757575,0.1590909090909091,-0.027431818181818182,27.0,0.7742257742257742,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_other_or_unclear,random_same_n,ok,143,False,jaccard,0.09324009324009325,0.08235664335664336,0.01524365724608826,0.039627039627039624,0.13170163170163168,0.051223776223776225,0.08275058275058274,0.11305361305361304,0.010883449883449886,78.5,0.24875124875124874,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_high_prior,random_same_n,ok,51,False,jaccard,0.058823529411764705,0.08185294117647059,0.03438007761558061,0.0,0.21568627450980393,0.0196078431372549,0.0784313725490196,0.15367647058823522,-0.02302941176470588,31.900000000000002,0.7792207792207793,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_high_prior_and_relevance_medium_high,random_same_n,ok,40,False,jaccard,0.075,0.08325,0.03951608322358548,0.0,0.225,0.02468750000000002,0.075,0.1625,-0.008250000000000007,50.9,0.6143856143856143,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,other_or_unclear_and_relevance_medium_high,random_same_n,ok,68,False,jaccard,0.15196078431372548,0.08185049019607843,0.027407942343215818,0.007352941176470588,0.16666666666666666,0.034313725490196074,0.08088235294117647,0.13970588235294118,0.07011029411764705,99.5,0.007992007992007992,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,article_type_high_prior_and_relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,21,True,jaccard,0.14285714285714285,0.08454761904761904,0.05819175725345384,0.0,0.42857142857142855,0.0,0.0873015873015873,0.20634920634920634,0.05830952380952381,89.1,0.22877122877122877,1000,1000
article_text_classification_e2e_with_shuffled_control_v1,qwen,osm,summary_shuffled,other_or_unclear_and_relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,42,False,jaccard,0.19841269841269837,0.08167857142857142,0.036678584737654056,0.0,0.2103174603174603,0.01984126984126984,0.07936507936507936,0.1626984126984127,0.11673412698412695,99.8,0.003996003996003996,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,all,random_same_n,ok,1251,False,balanced_accuracy,0.27140109056329,0.27140109056329004,5.551115123125783e-17,0.27140109056329,0.27140109056329,0.27140109056329,0.27140109056329,0.27140109056329,-5.551115123125783e-17,100.0,1.0,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,point_label_share_250m_ge_0.8,random_same_n,ok,646,False,balanced_accuracy,0.3258865825532492,0.27098836723585223,0.011390506437048904,0.2226879321963359,0.3085648715334241,0.24951355563495972,0.2707124728566087,0.2931256048077054,0.05489821531739697,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,point_label_share_500m_ge_0.8,random_same_n,ok,419,False,balanced_accuracy,0.31684585267279214,0.2711436088042769,0.01651284699935481,0.21728496154725663,0.32636608203973727,0.23729680650007695,0.2710970746872789,0.3047860015879164,0.045702243868515235,99.6,0.004995004995004995,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,point_label_share_250m_ge_0.9,random_same_n,ok,518,False,balanced_accuracy,0.34813787593448614,0.27210859484908256,0.013843700460498841,0.2250287702089987,0.31700282043071737,0.24408998722256595,0.2722515837747481,0.2982158646721696,0.07602928108540358,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,dominant_matches_point_label_250m,random_same_n,ok,1082,False,balanced_accuracy,0.291713216815088,0.2712522568022997,0.004660453646053187,0.25748580182501024,0.2860968843668926,0.262093254688774,0.27108697968836354,0.28039107756955894,0.0204609600127883,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,dominant_matches_point_label_500m,random_same_n,ok,968,False,balanced_accuracy,0.3102034310063404,0.2712489250032496,0.006216517351179884,0.24958455395892484,0.2899010876358642,0.2585483218269529,0.27147554805362917,0.283825491987716,0.038954506003090805,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,relevance_medium_high,random_same_n,ok,576,False,balanced_accuracy,0.3521255102003233,0.27098804319787156,0.012331247353626564,0.22850891184224517,0.3087885787161123,0.24559021826271432,0.2708966891795167,0.2942827287487544,0.08113746700245172,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,relevance_high,random_same_n,ok,296,False,balanced_accuracy,0.3754431126252291,0.27114697304339336,0.02155820582643468,0.18034448001768263,0.34048934039024414,0.22958732529673817,0.2710759318234185,0.31290320184532155,0.10429613958183576,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,evidence_sentences_count_ge_1,random_same_n,ok,808,False,balanced_accuracy,0.3227795932577757,0.27134745748901185,0.008624674570468786,0.2430983847112362,0.2987015617875353,0.2540366593563964,0.27156780045363754,0.28854392937348716,0.051432135768763876,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,evidence_sentences_count_ge_2,random_same_n,ok,780,False,balanced_accuracy,0.3238056797587989,0.2712288893930971,0.00897847132067384,0.23908761042260007,0.3015373975200435,0.25297895945518145,0.27169698988964064,0.28853290558660327,0.05257679036570184,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,uncertainty_low,random_same_n,ok,653,False,balanced_accuracy,0.3395207939682766,0.2720052655763762,0.0108621127968491,0.22948838013111747,0.3118819521728061,0.25006412440957954,0.27232864373433413,0.29165761297039633,0.06751552839190039,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,uncertainty_low_medium,random_same_n,ok,805,False,balanced_accuracy,0.3220613861342106,0.27163919826141236,0.008148787328604525,0.24831096258943766,0.2991764314485823,0.25633077731320186,0.27159454687519835,0.2872875976429497,0.05042218787279823,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,321,False,balanced_accuracy,0.38442167310086295,0.271021526807743,0.019626921960159374,0.20598763322447533,0.3309761413913994,0.23211321097624532,0.2714671487383794,0.3084692786417608,0.11340014629311995,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,relevance_high_and_spatial_250m_ge_0.8,random_same_n,ok,157,False,balanced_accuracy,0.4283374033374033,0.27101962740707086,0.03228459323931612,0.14177665281490417,0.3656832298136646,0.20650460911395088,0.27019310328823337,0.335054854452123,0.15731777593033242,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,evidence_sentences_count_ge_1_and_spatial_250m_ge_0.8,random_same_n,ok,437,False,balanced_accuracy,0.35535185063873587,0.27121517971777154,0.015665565416545534,0.21359051593728767,0.3169365851262403,0.240476554605754,0.2716457499647216,0.3028058449167617,0.08413667092096433,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,quality_high_or_very_high,random_same_n,ok,662,False,balanced_accuracy,0.345856167969043,0.27134798576864255,0.01060110506643599,0.22627634075009587,0.30462415034948376,0.25138756038681,0.27121765275599113,0.29255306850361357,0.07450818220040045,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,quality_very_high,random_same_n,ok,367,False,balanced_accuracy,0.372400885460587,0.2719641006383803,0.01827608326166435,0.2134568084922695,0.33846633629964074,0.23722431939492314,0.272071914983828,0.3076339562821312,0.10043678482220669,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,quality_high_or_very_high_and_spatial_250m_ge_0.8,random_same_n,ok,388,False,balanced_accuracy,0.3750374765526281,0.2711851993301945,0.01772709765741936,0.21596732188746953,0.3265630053919111,0.23725112657786923,0.2707554973771169,0.3064213664132465,0.10385227722243356,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,recommended_use_training,random_same_n,ok,195,False,balanced_accuracy,0.3376832062266579,0.27204261549475744,0.027043774171688875,0.17876501209834542,0.36096478267765175,0.21645995188832914,0.27170489552918076,0.3276705966969146,0.06564059073190043,99.0,0.01098901098901099,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,recommended_use_evaluation_only,random_same_n,ok,126,False,balanced_accuracy,0.4719546311500334,0.2704831348511473,0.03669499880520794,0.14286847589277257,0.38822190155523484,0.19175740833287058,0.27321760841497683,0.33710758128037543,0.2014714962988861,100.0,0.000999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,recommended_use_exclude,random_same_n,ok,451,False,balanced_accuracy,0.15249865249865252,0.27092399778621323,0.015730336645218737,0.2257059872783812,0.32385321015753504,0.24068048342724163,0.2699991420386584,0.30283890426080584,-0.11842534528756071,0.0,1.0,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_agriculture_or_vineyard,random_same_n,ok,34,False,balanced_accuracy,0.2222222222222222,0.2415817034353227,0.07427356040603766,0.06150793650793651,0.4722222222222222,0.1040951797385621,0.24383394383394386,0.39022486772486775,-0.019359481213100493,41.699999999999996,0.5944055944055944,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_natural_landscape,random_same_n,ok,115,False,balanced_accuracy,0.21005291005291005,0.26830543871036777,0.042568294608922363,0.11600564468211526,0.4471695776043602,0.17595997174122174,0.26881901311249135,0.3525821118145365,-0.058252528657457725,8.200000000000001,0.9180819180819181,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_water_feature,random_same_n,ok,36,False,balanced_accuracy,0.1111111111111111,0.24316500741204772,0.07635713992312831,0.06296296296296296,0.49603174603174605,0.10358796296296297,0.24338624338624343,0.3918686406186406,-0.1320538963009366,4.0,0.9630369630369631,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_settlement_or_administrative,random_same_n,ok,284,False,balanced_accuracy,0.11745064730763016,0.2717343998678483,0.02160718810761627,0.20259993629558848,0.3434676659471405,0.23070555501824772,0.27114911986551593,0.3162950194186143,-0.15428375256021815,0.0,1.0,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_built_or_cultural_site,random_same_n,ok,94,False,balanced_accuracy,0.18176937441643323,0.2663483204723912,0.047771904280179966,0.12167955501288834,0.47917337627482554,0.16066671475785702,0.270119208277103,0.3484618005451338,-0.08457894605595798,5.5,0.945054945054945,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_other_or_unclear,random_same_n,ok,672,False,balanced_accuracy,0.2368510647574688,0.2711610515212301,0.010992293799025716,0.23057825728621076,0.3107337745773824,0.2497446138297543,0.2712926226605863,0.29225157147538766,-0.03430998676376129,0.1,0.999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_high_prior,random_same_n,ok,185,False,balanced_accuracy,0.32104891592923007,0.27185894160848184,0.028972828597929216,0.16095953854574543,0.3664750040567034,0.21668909581247134,0.27366098011142104,0.33124310826848086,0.04918997432074823,95.8,0.04295704295704296,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_high_prior_and_relevance_medium_high,random_same_n,ok,159,False,balanced_accuracy,0.316687091503268,0.2720353769447028,0.031912683508167006,0.14877563448287415,0.3648268050389555,0.2092404998652463,0.27150504821546356,0.3320128389108168,0.0446517145585652,91.7,0.08391608391608392,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,other_or_unclear_and_relevance_medium_high,random_same_n,ok,263,False,balanced_accuracy,0.33111609466098624,0.2719393379477397,0.02196957844542748,0.18950918599761243,0.33214213708026036,0.2300059405729014,0.2720366111115865,0.3152896496180244,0.059176756713246514,99.8,0.002997002997002997,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,article_type_high_prior_and_relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,90,False,balanced_accuracy,0.33172302737520126,0.26507389788714847,0.04713530359997406,0.12307762307762309,0.4233618233618233,0.1627583821732758,0.2657171532171532,0.35638089194965256,0.0666491294880528,93.2,0.06893106893106893,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content,other_or_unclear_and_relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,164,False,balanced_accuracy,0.346031746031746,0.27177529521575333,0.03247853013735769,0.13984420928865374,0.41342244500139236,0.20692629142300198,0.272200480836457,0.3328771698157599,0.07425645081599269,99.1,0.00999000999000999,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,all,random_same_n,ok,1251,False,balanced_accuracy,0.06566709998790338,0.0656670999879034,2.7755575615628914e-17,0.06566709998790338,0.06566709998790338,0.06566709998790338,0.06566709998790338,0.06566709998790338,-2.7755575615628914e-17,100.0,1.0,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,point_label_share_250m_ge_0.8,random_same_n,ok,646,False,balanced_accuracy,0.06619499841722065,0.06587516541932795,0.005774357414901804,0.04977024977403314,0.08285270070103082,0.05463729055800149,0.06580722941737598,0.07685511295586736,0.00031983299789270503,52.900000000000006,0.47152847152847155,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,point_label_share_500m_ge_0.8,random_same_n,ok,419,False,balanced_accuracy,0.07635218338543145,0.06548102014942714,0.00861617358435607,0.04224512086899051,0.10515215197069086,0.049606713220119704,0.06501357864145162,0.08332594016406825,0.010871163236004316,88.7,0.11388611388611389,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,point_label_share_250m_ge_0.9,random_same_n,ok,518,False,balanced_accuracy,0.06524529665772603,0.06558878829653969,0.007225391508506289,0.03811454140401509,0.08995588098787273,0.051228438051977486,0.06554848934531655,0.07997978461255412,-0.0003434916388136561,48.6,0.5144855144855145,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,dominant_matches_point_label_250m,random_same_n,ok,1082,False,balanced_accuracy,0.06695763987079792,0.06570854911956973,0.002222213828182877,0.05792554726607668,0.0709321920496272,0.06119177304448641,0.06582609846815855,0.06973485706801527,0.0012490907512281851,68.30000000000001,0.3176823176823177,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,dominant_matches_point_label_500m,random_same_n,ok,968,False,balanced_accuracy,0.07105619665675907,0.0657372842293739,0.0033143983736909537,0.05317468795587769,0.07365597557133254,0.058833848564243764,0.06594353786040144,0.07197813756906599,0.005318912427385164,95.3,0.04795204795204795,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,relevance_medium_high,random_same_n,ok,576,False,balanced_accuracy,0.07361686881289328,0.06557181905990321,0.0065153122463908345,0.042117735556143496,0.08630695480700269,0.05324615100005137,0.06572030636358744,0.07804580148629918,0.008045049752990072,89.5,0.10589410589410589,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,relevance_high,random_same_n,ok,296,False,balanced_accuracy,0.060322451831885796,0.06560163142838324,0.011003972229317245,0.03843263553408481,0.112006237006237,0.0470240092069383,0.06454077153478263,0.0884063127173397,-0.005279179596497444,34.300000000000004,0.6573426573426573,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,evidence_sentences_count_ge_1,random_same_n,ok,808,False,balanced_accuracy,0.06919673818421161,0.06584295392964862,0.004623723306858874,0.05115648947896548,0.0791660981201375,0.05621709869370283,0.06601459311423356,0.07432256393944994,0.0033537842545629942,76.4,0.23676323676323677,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,evidence_sentences_count_ge_2,random_same_n,ok,780,False,balanced_accuracy,0.06878744962241029,0.0655995026338817,0.004702136364016058,0.0508262660254269,0.07950444465042508,0.05600485096022054,0.06571011491244297,0.07468805813948508,0.0031879469885285894,74.3,0.25774225774225773,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,uncertainty_low,random_same_n,ok,653,False,balanced_accuracy,0.07176545072788916,0.06592552607142532,0.0057986141622826505,0.04516319138264099,0.08247437576934556,0.05466767858369082,0.0661230887417604,0.07736159411498565,0.005839924656463838,84.2,0.15884115884115885,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,uncertainty_low_medium,random_same_n,ok,805,False,balanced_accuracy,0.06898519836381332,0.06572975981599047,0.004609422021528118,0.05016002188802671,0.08285093687178527,0.05660342868458686,0.065941131042581,0.0744661544978954,0.003255438547822856,75.7,0.24375624375624375,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,relevance_medium_high_and_spatial_250m_ge_0.8,random_same_n,ok,321,False,balanced_accuracy,0.06780789640830208,0.06544696361990023,0.010337035023693595,0.0400573782227068,0.10935019573025419,0.04711646532621889,0.0647506369599393,0.08649187958857985,0.002360932788401854,59.699999999999996,0.4035964035964036,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,relevance_high_and_spatial_250m_ge_0.8,random_same_n,ok,157,False,balanced_accuracy,0.06652421652421653,0.06603939597867421,0.016395671965802716,0.02374013357619915,0.1396928178178178,0.03905339170692432,0.06412220008711236,0.10427555218881411,0.00048482054554231657,55.800000000000004,0.44255744255744256,1000,1000
article_text_classification_e2e_with_shuffled_control_v1__gemma4_31b_it_q4_0,gemma,corine_level2,content_shuffled,evidence_sentences_count_ge_1_and_spatial_250m_ge_0.8,random_same_n,ok,437,False,balanced_accuracy,0.06374727276366621,0.06565556575370841,0.008215362554977571,0.04201202140226531,0.09882598743558109,0.05048699253368701,0.06501585601616741,0.0828481063497948,-0.0019082929900422069,43.7,0.5634365634365635,1000,1000
